"R00086"		1	"ATP + H2O = ADP + Orthophosphate"	"C00002 + C00001 = C00008 + C00009"	2	8								"3.6.1.3"	"3.6.1.5"	"3.6.1.8"	"3.6.1.15"	"3.6.3.1"	"3.6.3.2"	"3.6.3.3"	"3.6.3.4"	"3.6.3.5"	"3.6.3.6"	"3.6.3.7"	"3.6.3.8"	"3.6.3.9"	"3.6.3.10"	"3.6.3.11"	"3.6.3.12"	"3.6.3.14"	"3.6.3.15"	"3.6.3.16"	"3.6.3.17"	"3.6.3.18"	"3.6.3.19"	"3.6.3.20"	"3.6.3.21"	"3.6.3.22"	"3.6.3.23"	"3.6.3.24"	"3.6.3.25"	"3.6.3.26"	"3.6.3.27"	"3.6.3.28"	"3.6.3.29"	"3.6.3.30"	"3.6.3.31"	"3.6.3.32"	"3.6.3.33"	"3.6.3.34"	"3.6.3.35"	"3.6.3.36"	"3.6.3.37"	"3.6.3.38"	"3.6.3.39"	"3.6.3.40"	"3.6.3.41"	"3.6.3.42"	"3.6.3.43"	"3.6.3.44"	"3.6.3.46"	"3.6.3.47"	"3.6.3.48"	"3.6.3.49"	"3.6.3.50"	"3.6.3.51"	"3.6.3.52"	"3.6.3.53"	"3.6.4.1"	"3.6.4.2"	"3.6.4.3"	"3.6.4.4"	"3.6.4.5"	"3.6.4.6"	"3.6.4.7"	"3.6.4.8"	"3.6.4.9"	"3.6.4.10"	"3.6.4.11"				"ATP phosphohydrolase (protein-secreting)"	"KO: K01509  adenosinetriphosphatase
KO: K01510  apyrase
KO: K01516  nucleoside-triphosphatase
KO: K01535  H+-transporting ATPase
KO: K01541  H+/K+-exchanging ATPase
KO: K01549  ATP synthase
KO: K01553  myosin ATPase
KO: K02107  H+-transporting ATPase
KO: K02108  F-type H+-transporting ATPase a chain
KO: K02109  F-type H+-transporting ATPase b chain
KO: K02110  F-type H+-transporting ATPase c chain
KO: K02111  F-type H+-transporting ATPase alpha chain
KO: K02112  F-type H+-transporting ATPase beta chain
KO: K02113  F-type H+-transporting ATPase delta chain
KO: K02114  F-type H+-transporting ATPase epsilon chain
KO: K02115  F-type H+-transporting ATPase gamma chain
KO: K02117  V-type H+-transporting ATPase subunit A
KO: K02118  V-type H+-transporting ATPase subunit B
KO: K02119  V-type H+-transporting ATPase subunit C
KO: K02120  V-type H+-transporting ATPase subunit D
KO: K02121  V-type H+-transporting ATPase subunit E
KO: K02122  V-type H+-transporting ATPase subunit F
KO: K02123  V-type H+-transporting ATPase subunit I
KO: K02124  V-type H+-transporting ATPase subunit K
KO: K02125  F-type H+-transporting ATPase subunit 8
KO: K02126  F-type H+-transporting ATPase subunit a
KO: K02127  F-type H+-transporting ATPase subunit b
KO: K02128  F-type H+-transporting ATPase subunit c
KO: K02129  F-type H+-transporting ATPase subunit e
KO: K02130  F-type H+-transporting ATPase subunit f
KO: K02131  F-type H+-transporting ATPase subunit f6
KO: K02132  F-type H+-transporting ATPase alpha chain
KO: K02133  F-type H+-transporting ATPase beta chain
KO: K02134  F-type H+-transporting ATPase delta chain
KO: K02135  F-type H+-transporting ATPase epsilon chain
KO: K02136  F-type H+-transporting ATPase gamma chain
KO: K02137  F-type H+-transporting ATPase oligomycin sensitivity
conferral protein
KO: K02138  F-type H+-transporting ATPase d chain
KO: K02139  F-type H+-transporting ATPase f chain
KO: K02140  F-type H+-transporting ATPase g chain
KO: K02141  F-type H+-transporting ATPase h chain
KO: K02142  F-type H+-transporting ATPase j chain
KO: K02143  F-type H+-transporting ATPase k chain
KO: K02144  V-type H+-transporting ATPase 54 kD subunit
KO: K02145  V-type H+-transporting ATPase subunit A
KO: K02146  V-type H+-transporting ATPase subunit AC39
KO: K02147  V-type H+-transporting ATPase subunit B
KO: K02148  V-type H+-transporting ATPase subunit C
KO: K02149  V-type H+-transporting ATPase subunit D
KO: K02150  V-type H+-transporting ATPase subunit E
KO: K02151  V-type H+-transporting ATPase subunit F
KO: K02152  V-type H+-transporting ATPase subunit G
KO: K02153  V-type H+-transporting ATPase subunit H
KO: K02154  V-type H+-transporting ATPase subunit I
KO: K02155  V-type H+-transporting ATPase 16kDa proteolipid subunit
KO: K03661  V-type H+-transporting ATPase 21kDa proteolipid subunit
KO: K03662  V-type H+-transporting ATPase S1 subunit
KO: K04765  ATP diphosphatase"	"PATH: rn00190  Oxidative phosphorylation
PATH: rn00230  Purine metabolism"	"RP: A00003  C00002_C00008 main"
"R00087"		1	"ATP + H2O = AMP + Pyrophosphate"	"C00002 + C00001 = C00020 + C00013"	2	20								"3.6.1.8"																																																																					"ATP pyrophosphohydrolase"	"KO: K04765  ATP diphosphatase"	"PATH: rn00230  Purine metabolism"	
"R00088"	"!?cm hydrolysis"	1	"ATP + H2O = ITP + NH3"	"C00002 + C00001 = C00081 + C00014"	2	81								"3.5.4.18"																																																																					"ATP aminohydrolase"			
"R00089"		1	"ATP = 3',5'-Cyclic AMP + Pyrophosphate"	"C00002 = C00575 + C00013"	2	575								"4.6.1.1"																																																																					"ATP pyrophosphate-lyase (cyclizing)"	"KO: K01768  adenylate cyclase
KO: K08041  adenylate cyclase 1 (brain)
KO: K08042  adenylate cyclase 2 (brain)
KO: K08043  adenylate cyclase 3
KO: K08044  adenylate cyclase 4
KO: K08045  adenylate cyclase 5
KO: K08046  adenylate cyclase 6
KO: K08047  adenylate cyclase 7
KO: K08048  adenylate cyclase 8 (brain)
KO: K08049  adenylate cyclase 9"	"PATH: rn00230  Purine metabolism"	
"R00090"	"! 1 in Brenda"	1	"H2O2 + NADH + H+ = NAD+ + 2 H2O"	"C00027 + C00004 + C00080 = C00003 + 2 C00001"	4	3								"1.11.1.1"																																																																					"NADH:hydrogen-peroxide oxidoreductase"			
"R00091"		0	"NAD+ + 2 CoA = CoA-disulfide + NADH + H+"	"C00003 + 2 C00010 = C02015 + C00004 + C00080"	10	2015								"1.8.1.14"																																																																					"CoA:NAD+ oxidoreductase"			"RP: A03466  C00010_C02015 main"
"R00092"		0	"NAD+ + 2 Fe2+ = NADH + H+ + 2 Fe3+"	"C00003 + 2 C14818 = C00004 + C00080 + 2 C14819"	14818	14819								"1.16.1.7"																																																																					"NADH:Fe2+ oxidoreductase"			
"R00093"	"! 1 in Brenda+Kegg, 2 pairs C-flow"	1	"L-Glutamine + 2-Oxoglutarate + NADH + H+ = 2 L-Glutamate + NAD+ "	"C00064 + C00026 + C00004 + C00080 = 2 C00025 + C00003 "	64	25	26	25						"1.4.1.14"																																																																					"L-glutamate:NAD+ oxidoreductase (transaminating)"	"KO: K00267  glutamate synthase (NADH)"	"PATH: rn00251  Glutamate metabolism
PATH: rn00910  Nitrogen metabolism"	"RP: A00014  C00025_C00026 main
RP: A00024  C00025_C00064 main"
"R00094"		0	"NAD+ + 2 Glutathione = Oxidized glutathione + NADH + H+"	"C00003 + 2 C00051 = C00127 + C00004 + C00080"	51	127								"1.8.1.7"																																																																					"NADPH:oxidized-glutathione oxidoreductase"	"KO: K00383  glutathione reductase (NADPH)"	"PATH: rn00251  Glutamate metabolism"	
"R00095"		1	"NAD+ + 2 Ascorbate = NADH + 2 Monodehydroascorbate + H+"	"C00003 + 2 C00072 = C00004 + 2 C01041 + C00080"	72	1041								"1.6.5.4"																																																																					"NADH:monodehydroascorbate oxidoreductase"	"KO: K08232  monodehydroascorbate reductase (NADH)"	"PATH: rn00053  Ascorbate and aldarate metabolism"	
																																																																																						
"R00097"		1	"NADH + 2 Aquacob(III)alamin + H+ = NAD+ + 2 Cob(II)alamin + 2 H2O "	"C00004 + 2 C00992 + C00080 = C00003 + 2 C00541 + 2 C00001 "	992	541								"1.16.1.3"																																																																					"NADH:cob(III)alamine oxidoreductase"	"KO: K05368  aquacobalamin reductase"	"PATH: rn00860  Porphyrin and chlorophyll metabolism"	"RP: A00617  C00541_C00992 main"
"R00098"	"!enzyme unknown"	0	"NAD+ + 2 Cob(II)alamin = NADH + 2 Vitamin B12"	"C00003 + 2 C00541 = C00004 + 2 C05776"	541	5776																																																																																
"R00099"		1	"NADH + H+ + 2 Cob(II)alamin = NAD+ + 2 Cob(I)alamin "	"C00004 + C00080 + 2 C00541 = C00003 + 2 C00853 "	541	853								"1.16.1.4"																																																																					"NADH:cob(II)alamin oxidoreductase"		"PATH: rn00860  Porphyrin and chlorophyll metabolism"	"RP: A03480  C00541_C00853 main"
"R00100"		1	"NADH + 2 Ferricytochrome b5 + H+ = NAD+ + 2 Ferrocytochrome b5"	"C00004 + 2 C00996 + C00080 = C00003 + 2 C00999"	996	999								"1.6.2.2"																																																																					"NADH:ferricytochrome-b5 oxidoreductase"	"KO: K00326  cytochrome-b5 reductase"	"PATH: rn00530  Aminosugars metabolism"	
"R00101"		1	"NADH + 2 Ferrileghemoglobin + H+ = NAD+ + 2 Ferroleghemoglobin"	"C00004 + 2 C02683 + C00080 = C00003 + 2 C02685"	2683	2685								"1.6.2.6"																																																																					"NADH:ferrileghemoglobin oxidoreductase"			
"R00102"		1	"NAD+ + H2O = Nicotinamide + ADP-ribose"	"C00003 + C00001 = C00153 + C00301"	3	153	3	301						"3.2.2.5"	"3.2.2.6"																																																																				"NAD+ glycohydrolase"	"KO: K01242  NAD+ nucleosidase"	"PATH: rn00760  Nicotinate and nicotinamide metabolism"	"RP: A00082  C00003_C00153 main"
"R00103"	"!hydrolysis + C-flow!"	1	"NAD+ + H2O = AMP + Nicotinamide D-ribonucleotide"	"C00003 + C00001 = C00020 + C00455"	3	455	3	20						"3.6.1.9"	"3.6.1.22"																																																																				"NAD+ phosphohydrolase"	"KO: K01513  nucleotide pyrophosphatase
KO: K03426  NAD diphosphatase"	"PATH: rn00760  Nicotinate and nicotinamide metabolism"	"RP: A00641  C00003_C00455 main
RP: A03498  C00003_C00020 main"
"R00104"		1	"ATP + NAD+ = ADP + NADP+"	"C00002 + C00003 = C00008 + C00006"	3	6								"2.7.1.23"																																																																					"ATP:NAD+ 2'-phosphotransferase"	"KO: K00858  NAD+ kinase"	"PATH: rn00760  Nicotinate and nicotinamide metabolism"	"RP: A00003  C00002_C00008 main
RP: A00645  C00003_C00006 main
RP: A07620  C00002_C00006 trans"
"R00105"		1	"ATP + NADH = ADP + NADPH"	"C00002 + C00004 = C00008 + C00005"	4	5								"2.7.1.86"																																																																					"ATP:NADH 2'-phosphotransferase"			"RP: A00003  C00002_C00008 main
RP: A03500  C00004_C00005 main
RP: A07628  C00002_C00005 trans"
"R00106"		0	"NADPH + 2 Ferricytochrome = NADP+ + 2 Ferrocytochrome"	"C00005 + 2 C00923 = C00006 + 2 C00924"	923	924								"1.6.2.4"																																																																					"NADPH:ferricytochrome oxidoreductase"			
"R00107"		1	"NADPH + 2 Aquacob(III)alamin + H+ = NADP+ + 2 Cob(II)alamin + 2 H2O"	"C00005 + 2 C00992 + C00080 = C00006 + 2 C00541 + 2 C00001"	992	541								"1.16.1.5"																																																																					"NADPH:aquacob(III)alamin oxidoreductase"		"PATH: rn00860  Porphyrin and chlorophyll metabolism"	"RP: A00617  C00541_C00992 main"
"R00108"		1	"NADPH + 2 Ferricytochrome c2 + H+ = NADP+ + 2 Ferrocytochrome c2"	"C00005 + 2 C00997 + C00080 = C00006 + 2 C01000"	997	1000								"1.6.2.5"																																																																					"NADPH:ferricytochrome-c2 oxidoreductase"			
"R00109"		1	"NADPH + 2 Ferrileghemoglobin + H+ = NADP+ + 2 Ferroleghemoglobin"	"C00005 + 2 C02683 + C00080 = C00006 + 2 C02685"	2683	2685								"1.6.2.6"																																																																					"NADPH:ferrileghemoglobin oxidoreductase"			
"R00110"	"!enzyme unknown"	0	"NADPH + 2 Vitamin B12 = NADP+ + 2 Cob(II)alamin"	"C00005 + 2 C05776 = C00006 + 2 C00541"	5776	541																																																																																
"R00111"	"!?cm!"	1	"NADPH + 2 N-(omega)-Hydroxyarginine + Oxygen + H+ = NADP+ + 2 Nitric oxide + 2 L-Citrulline"	"C00005 + 2 C05933 + C00007 + C00080 = C00006 + 2 C00533 + 2 C00327"	5933	327								"1.14.13.39"																																																																					"N-(omega)-Hydroxyarginine,NADPH:oxygen oxidoreductase (nitric-oxide-forming)"	"KO: K00491  nitric-oxide synthase"	"PATH: rn00330  Arginine and proline metabolism"	"RP: A03609  C00327_C05933 main"
"R00112"	"!?0 Kegg+Brenda, transhydrogenase"	0	"NADPH + NAD+ = NADP+ + NADH"	"C00005 + C00003 = C00006 + C00004"	3	4	5	6						"1.6.1.1"	"1.6.1.2"																																																																				"NADPH:NAD+ oxidoreductase (B-specific)"	"KO: K00322  NAD(P) transhydrogenase
KO: K00323  NAD(P) transhydrogenase"	"PATH: rn00760  Nicotinate and nicotinamide metabolism"	
"R00113"	"!analog to R90!"	1	"H2O2 + NADPH + H+ = NADP+ + 2 H2O"	"C00027 + C00005 + C00080 = C00006 + 2 C00001"	5	6								"1.11.1.2"																																																																					"NADPH:hydrogen-peroxide oxidoreductase"			
"R00114"	"!1 Kegg, 0+1 Brenda, 1 before, 2 pairs C-flow"	0	"2 L-Glutamate + NADP+ = L-Glutamine + 2-Oxoglutarate + NADPH + H+"	"2 C00025 + C00006 = C00064 + C00026 + C00005 + C00080"	25	64	25	26						"1.4.1.13"																																																																					"L-Glutamate:NADP+ oxidoreductase (transaminating)"	"KO: K00264  glutamate synthase (NADPH)"	"PATH: rn00251  Glutamate metabolism
PATH: rn00910  Nitrogen metabolism"	"RP: A00014  C00025_C00026 main
RP: A00024  C00025_C00064 main"
"R00115"		0	"NADP+ + 2 Glutathione = Oxidized glutathione + NADPH + H+"	"C00006 + 2 C00051 = C00127 + C00005 + C00080"	51	127								"1.8.1.7"																																																																					"NADPH:oxidized-glutathione oxidoreductase"	"KO: K00383  glutathione reductase (NADPH)"	"PATH: rn00251  Glutamate metabolism
PATH: rn00480  Glutathione metabolism"	
"R00116"		0	"NADP+ + 2 L-Cysteine = L-Cystine + NADPH"	"C00006 + 2 C00097 = C00491 + C00005"	97	491								"1.8.1.10"																																																																					"NADPH:CoA-glutathione oxidoreductase"			"RP: A00125  C00097_C00491 main"
																																																																																						
"R00118"		1	"NADP+ + H2O = Orthophosphate + NAD+"	"C00006 + C00001 = C00009 + C00003"	6	3								"3.1.3.-"																																																																						"KO: K01112"	"PATH: rn00760  Nicotinate and nicotinamide metabolism"	"RP: A00645  C00003_C00006 main"
"R00119"		1	"NADP+ + H2O = Nicotinamide + ADPribose 2'-phosphate"	"C00006 + C00001 = C00153 + C03246"	6	3246	6	153						"3.2.2.5"	"3.2.2.6"																																																																				"NADP+ glycohydrolase"	"KO: K01242  NAD+ nucleosidase"	"PATH: rn00760  Nicotinate and nicotinamide metabolism"	"RP: A03626  C00006_C00153 main"
"R00120"		1	"Oxygen + 2 Glutathione = Oxidized glutathione + H2O2"	"C00007 + 2 C00051 = C00127 + C00027"	51	127								"1.8.3.3"	"1.8.4.1"	"1.8.4.4"																																																																			"Glutathione:oxygen oxidoreductase"		"PATH: rn00480  Glutathione metabolism"	
"R00121"		1	"Oxygen + H2O + 2 Sulfur = Hydrogen sulfide + Sulfite"	"C00007 + C00001 + 2 C00087 = C00283 + C00094"	87	283	87	94						"1.13.99.-"																																																																							"PATH: rn00920  Sulfur metabolism"	"RP: A00655  C00087_C00094 main"
"R00122"		1	"ADP + H2O = AMP + Orthophosphate"	"C00008 + C00001 = C00020 + C00009"	8	20								"3.6.1.5"																																																																					"ATP pyrophosphohydrolase"	"KO: K01510  apyrase"	"PATH: rn00230  Purine metabolism"	"RP: A00056  C00008_C00020 main
RP: A00658  C00008_C00009 main"
"R00123"	"!?cm hydrolysis"	1	"ADP + H2O = IDP + NH3"	"C00008 + C00001 = C00104 + C00014"	8	104								"3.5.4.7"																																																																					"ADP aminohydrolase"			"RP: A03639  C00008_C00104 main"
"R00124"	"!?no cm, only 1 pair?, 2 pairs!!!"	0	"ATP + ADP = ADP + ATP"	"C00002 + C00008 = C00008 + C00002"	2	8	8	2						"2.7.4.6"																																																																					"ATP:nucleoside-diphosphate phosphatransferase"	"KO: K00940  nucleoside-diphosphate kinase"	"PATH: rn00230  Purine metabolism"	"RP: A00003  C00002_C00008 main"
"R00125"		1	"P1,P4-Bis(5'-adenosyl) tetraphosphate + H2O = 2 ADP"	"C01260 + C00001 = 2 C00008"	1260	8								"3.6.1.41"																																																																					"P1,P4-Bis(5'-nucleosyl)-tetraphosphate nucleotidebisphosphohydrolase"	"KO: K01525  bis(5'-nucleosyl)-tetraphosphatase (symmetrical)"	"PATH: rn00230  Purine metabolism"	"RP: A03640  C00008_C01260 main"
"R00126"		1	"ADP + ATP = Orthophosphate + P1,P4-Bis(5'-adenosyl) tetraphosphate"	"C00008 + C00002 = C00009 + C01260"	2	1260	8	1260						"2.7.7.53"																																																																					"ADP:ATP adenylyltransferase"	"KO: K00988  ATP adenylyltransferase"	"PATH: rn00230  Purine metabolism"	"RP: A00220  C00002_C01260 main
RP: A00658  C00008_C00009 main"
"R00127"		1	"ATP + AMP = 2 ADP"	"C00002 + C00020 = 2 C00008"	2	8	20	8						"2.7.4.3"																																																																					"ATP:AMP phosphotransferase"	"KO: K00939  adenylate kinase"	"PATH: rn00230  Purine metabolism"	"RP: A00003  C00002_C00008 main
RP: A00056  C00008_C00020 main"
"R00128"		1	"Adenosine tetraphosphate + H2O = ATP + Orthophosphate"	"C03483 + C00001 = C00002 + C00009"	3483	2								"3.6.1.14"																																																																					"Adenosine-tetraphosphate phosphohydrolase"		"PATH: rn00230  Purine metabolism"	"RP: A03654  C00002_C03483 main"
"R00129"	"!?cm, 1 Brenda"	1	"ATP + (6S)-6-beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide = ADP + Orthophosphate + NADH"	"C00002 + C04856 = C00008 + C00009 + C00004"	4856	4								"4.2.1.93"																																																																					"(6S)-beta-6-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine- dinucleotide hydro-lyase (ATP-hydrolysing)"			"RP: A03674  C00004_C04856 main"
"R00130"		1	"ATP + Dephospho-CoA = ADP + CoA"	"C00002 + C00882 = C00008 + C00010"	882	10								"2.7.1.24"																																																																					"ATP:dephospho-CoA 3'-phosphotransferase"	"KO: K00859  dephospho-CoA kinase"	"PATH: rn00770  Pantothenate and CoA biosynthesis"	"RP: A00003  C00002_C00008 main
RP: A03722  C00010_C00882 main
RP: A07719  C00002_C00010 trans"
"R00131"		1	"Urea + H2O = CO2 + 2 NH3"	"C00086 + C00001 = C00011 + 2 C00014"	86	11	86	14						"3.5.1.5"																																																																					"Urea amidohydrolase"	"KO: K01427  urease"	"PATH: rn00220  Urea cycle and metabolism of amino groups
PATH: rn00230  Purine metabolism
PATH: rn00791  Atrazine degradation"	
"R00132"	"?!hydro-lyase => 1 and wrong dir. In Kegg!? 0 Brenda"	0	"Carbonic acid = CO2 + H2O"	"C01353 = C00011 + C00001"	1353	11								"4.2.1.1"																																																																					"Carbonic acid hydro-lyase"	"KO: K01672  carbonic anhydrase"	"PATH: rn00910  Nitrogen metabolism"	
																																																																																						
"R00134"		1	"Formate + NADP+ = CO2 + NADPH"	"C00058 + C00006 = C00011 + C00005"	58	11								"1.2.1.43"																																																																					"Formate:NADP+ oxidoreductase"	"KO: K05299  formate dehydrogenase (NADP+)"	"PATH: rn00680  Methane metabolism"	"RP: A03735  C00011_C00058 main"
"R00135"		1	"Peptide + H2O = L-Proline + Peptide"	"C00012 + C00001 = C00148 + C00012"	12	12	12	148						"3.4.11.5"																																																																						"KO: K01259  proline iminopeptidase"	"PATH: rn00330  Arginine and proline metabolism"	
